emerald_id,name,ra,dec,z_spec,status,priority,jwst_program_id,notes,ancillary_assets,f200w,f444w
EMR-3201,JADES-1003201,189.189611,62.234127,4.82,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-3201/images/7935-obs4_ID-1003201.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1003201.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-3201/images/7935-obs5_ID-1003201.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1003201.jpg"", ""access_level"": ""team""}]",27.59,27.69
EMR-3205,JADES-1003205,189.115311,62.234103,5.178,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-3205/images/7935-obs6_ID-1003205.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1003205.jpg"", ""access_level"": ""team""}]",27.42,26.90
EMR-3271,JADES-1003271,189.03677,62.234189,4.17,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-3271/images/7935-obs3_ID-1003271.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1003271.jpg"", ""access_level"": ""team""}]",27.89,28.08
EMR-3337,JADES-1003337,189.132477,62.234605,5.55,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-3337/images/7935-obs6_ID-1003337.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1003337.jpg"", ""access_level"": ""team""}]",28.77,27.93
EMR-3394,JADES-1003394,189.093656,62.234801,5.245,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-3394/images/7935-obs6_ID-1003394.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1003394.jpg"", ""access_level"": ""team""}]",27.60,27.15
EMR-3429,JADES-1003429,189.140999,62.234971,5.31,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-3429/images/7935-obs3_ID-1003429.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1003429.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-3429/images/7935-obs6_ID-1003429.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1003429.jpg"", ""access_level"": ""team""}]",28.06,27.60
EMR-3589,JADES-1003589,189.157193,62.235467,4.882,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-3589/images/7935-obs3_ID-1003589.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1003589.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-3589/images/7935-obs4_ID-1003589.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1003589.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-3589/images/7935-obs6_ID-1003589.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1003589.jpg"", ""access_level"": ""team""}]",27.68,28.00
EMR-3608,JADES-1003608,189.117943,62.235517,5.269,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-3608/images/7935-obs6_ID-1003608.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1003608.jpg"", ""access_level"": ""team""}]",27.65,27.28
EMR-3691,JADES-1003691,189.045492,62.235704,4.634,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-3691/images/7935-obs3_ID-1003691.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1003691.jpg"", ""access_level"": ""team""}]",28.62,29.57
EMR-3804,JADES-1003804,189.119094,62.236251,5.272,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-3804/images/7935-obs6_ID-1003804.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1003804.jpg"", ""access_level"": ""team""}]",26.22,25.96
EMR-3896,JADES-1003896,189.190265,62.236599,3.994,queued,low,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-3896/images/7935-obs5_ID-1003896.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1003896.jpg"", ""access_level"": ""team""}]",27.08,27.67
EMR-4217,JADES-1004217,189.180129,62.237732,4.684,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-4217/images/7935-obs4_ID-1004217.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1004217.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-4217/images/7935-obs5_ID-1004217.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1004217.jpg"", ""access_level"": ""team""}]",28.11,28.15
EMR-4220,JADES-1004220,189.043268,62.237619,4.244,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-4220/images/7935-obs3_ID-1004220.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1004220.jpg"", ""access_level"": ""team""}]",28.40,29.33
EMR-4228,JADES-1004228,189.163261,62.237842,4.169,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-4228/images/7935-obs3_ID-1004228.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1004228.jpg"", ""access_level"": ""team""}]",26.51,25.40
EMR-4233,JADES-1004233,189.188103,62.237835,4.145,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-4233/images/7935-obs5_ID-1004233.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1004233.jpg"", ""access_level"": ""team""}]",26.77,26.91
EMR-4314,JADES-1004314,189.14817,62.23804,7.142,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-4314/images/7935-obs3_ID-1004314.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1004314.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-4314/images/7935-obs6_ID-1004314.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1004314.jpg"", ""access_level"": ""team""}]",27.51,26.93
EMR-4440,JADES-1004440,189.194269,62.238381,6.206,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-4440/images/7935-obs5_ID-1004440.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1004440.jpg"", ""access_level"": ""team""}]",28.86,28.79
EMR-4464,JADES-1004464,189.037212,62.238358,4.14,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-4464/images/7935-obs3_ID-1004464.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1004464.jpg"", ""access_level"": ""team""}]",28.04,27.86
EMR-4465,JADES-1004465,189.16024,62.238464,5.032,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-4465/images/7935-obs3_ID-1004465.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1004465.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-4465/images/7935-obs4_ID-1004465.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1004465.jpg"", ""access_level"": ""team""}]",29.18,28.52
EMR-4479,JADES-1004479,189.043776,62.238444,4.037,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-4479/images/7935-obs3_ID-1004479.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1004479.jpg"", ""access_level"": ""team""}]",26.94,27.18
EMR-4498,JADES-1004498,189.112698,62.238568,5.344,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-4498/images/7935-obs6_ID-1004498.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1004498.jpg"", ""access_level"": ""team""}]",28.52,28.28
EMR-4535,JADES-1004535,189.156028,62.238714,5.438,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-4535/images/7935-obs3_ID-1004535.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1004535.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-4535/images/7935-obs6_ID-1004535.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1004535.jpg"", ""access_level"": ""team""}]",28.01,27.84
EMR-4548,JADES-1004548,189.109946,62.238727,7.134,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-4548/images/7935-obs6_ID-1004548.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1004548.jpg"", ""access_level"": ""team""}]",29.05,27.47
EMR-4571,JADES-1004571,189.180896,62.238879,5.544,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-4571/images/7935-obs4_ID-1004571.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1004571.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-4571/images/7935-obs5_ID-1004571.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1004571.jpg"", ""access_level"": ""team""}]",27.91,27.43
EMR-4642,JADES-1004642,189.187599,62.239118,4.289,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-4642/images/7935-obs5_ID-1004642.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1004642.jpg"", ""access_level"": ""team""}]",26.77,26.74
EMR-4665,JADES-1004665,189.10316,62.239095,4.605,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-4665/images/7935-obs6_ID-1004665.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1004665.jpg"", ""access_level"": ""team""}]",28.28,28.55
EMR-4674,JADES-1004674,189.054872,62.239074,4.038,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-4674/images/7935-obs3_ID-1004674.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1004674.jpg"", ""access_level"": ""team""}]",27.16,27.02
EMR-4701,JADES-1004701,189.109273,62.239195,4.011,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-4701/images/7935-obs6_ID-1004701.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1004701.jpg"", ""access_level"": ""team""}]",28.40,29.32
EMR-4725,JADES-1004725,189.057758,62.239267,5.444,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-4725/images/7935-obs3_ID-1004725.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1004725.jpg"", ""access_level"": ""team""}]",26.44,25.95
EMR-4809,JADES-1004809,189.133966,62.239631,5.174,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-4809/images/7935-obs3_ID-1004809.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1004809.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-4809/images/7935-obs6_ID-1004809.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1004809.jpg"", ""access_level"": ""team""}]",28.57,27.59
EMR-4853,JADES-1004853,189.23036,62.239717,4.414,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-4853/images/7935-obs2_ID-1004853.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1004853.jpg"", ""access_level"": ""team""}]",28.44,29.08
EMR-4969,JADES-1004969,189.10601,62.240134,4.167,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-4969/images/7935-obs6_ID-1004969.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1004969.jpg"", ""access_level"": ""team""}]",27.15,27.61
EMR-4982,JADES-1004982,189.100846,62.240179,5.301,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-4982/images/7935-obs6_ID-1004982.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1004982.jpg"", ""access_level"": ""team""}]",27.66,26.95
EMR-5030,JADES-1005030,189.140063,62.240301,4.629,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-5030/images/7935-obs3_ID-1005030.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1005030.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-5030/images/7935-obs6_ID-1005030.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1005030.jpg"", ""access_level"": ""team""}]",28.03,28.30
EMR-5088,JADES-1005088,189.172537,62.240542,6.992,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-5088/images/7935-obs3_ID-1005088.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1005088.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-5088/images/7935-obs4_ID-1005088.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1005088.jpg"", ""access_level"": ""team""}]",28.53,27.97
EMR-5256,JADES-1005256,189.22777,62.241048,4.415,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-5256/images/7935-obs2_ID-1005256.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1005256.jpg"", ""access_level"": ""team""}]",27.16,27.03
EMR-5277,JADES-1005277,189.149294,62.241121,4.911,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-5277/images/7935-obs3_ID-1005277.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1005277.jpg"", ""access_level"": ""team""}]",26.66,26.32
EMR-5427,JADES-1005427,189.130532,62.241529,6.607,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-5427/images/7935-obs3_ID-1005427.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1005427.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-5427/images/7935-obs6_ID-1005427.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1005427.jpg"", ""access_level"": ""team""}]",28.20,27.90
EMR-5567,JADES-1005567,189.129968,62.241994,5.272,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-5567/images/7935-obs3_ID-1005567.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1005567.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-5567/images/7935-obs6_ID-1005567.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1005567.jpg"", ""access_level"": ""team""}]",28.46,28.12
EMR-5572,JADES-1005572,189.191786,62.242041,4.773,queued,low,7935,NIRSpec z>4.5 filler,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-5572/images/7935-obs5_ID-1005572.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1005572.jpg"", ""access_level"": ""team""}]",26.81,25.88
EMR-5684,JADES-1005684,189.178082,62.242317,5.437,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-5684/images/7935-obs4_ID-1005684.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1005684.jpg"", ""access_level"": ""team""}]",28.23,28.03
EMR-5735,JADES-1005735,189.158758,62.242475,5.277,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-5735/images/7935-obs3_ID-1005735.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1005735.jpg"", ""access_level"": ""team""}]",27.79,27.45
EMR-5739,JADES-1005739,189.113773,62.242433,6.56,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-5739/images/7935-obs3_ID-1005739.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1005739.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-5739/images/7935-obs6_ID-1005739.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1005739.jpg"", ""access_level"": ""team""}]",28.89,28.72
EMR-5774,JADES-1005774,189.240806,62.242621,6.672,queued,high,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-5774/images/7935-obs2_ID-1005774.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1005774.jpg"", ""access_level"": ""team""}]",27.59,27.92
EMR-5776,JADES-1005776,189.077274,62.242531,6.343,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-5776/images/7935-obs3_ID-1005776.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1005776.jpg"", ""access_level"": ""team""}]",28.46,27.56
EMR-5888,JADES-1005888,189.114004,62.242941,5.632,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-5888/images/7935-obs3_ID-1005888.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1005888.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-5888/images/7935-obs6_ID-1005888.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1005888.jpg"", ""access_level"": ""team""}]",28.07,27.85
EMR-5913,JADES-1005913,189.075401,62.242971,4.911,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-5913/images/7935-obs3_ID-1005913.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1005913.jpg"", ""access_level"": ""team""}]",27.97,28.17
EMR-6043,JADES-1006043,189.177435,62.243368,6.721,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS6 Source Image"", ""storage_key"": ""targets/EMR-6043/images/7935-obs6_ID-1006043.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs6_ID-1006043.jpg"", ""access_level"": ""team""}]",29.21,28.99
EMR-6189,JADES-1006189,189.249761,62.243894,5.191,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-6189/images/7935-obs2_ID-1006189.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1006189.jpg"", ""access_level"": ""team""}]",27.78,27.05
EMR-6269,JADES-1006269,189.049593,62.244048,5.442,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS3 Source Image"", ""storage_key"": ""targets/EMR-6269/images/7935-obs3_ID-1006269.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs3_ID-1006269.jpg"", ""access_level"": ""team""}]",25.82,25.26
